location,site,habitat,year,ttm,plot.code,teabag.pair,tea.type,length,code,initial.weight,final.weight,soil.moisture.1,soil.moisture.2,soil.moisture.m,moss.thickness,litter.thickness,shrubs,soil.depth,burial.date,recovery.date,days.buried,ph.1,ph.2,ph.m,comments
Svalbard,Endalen,Dryas,2016,warming,DL3,b,G,F,DL3.bGF,2.073,1.0416,,,21.7,3,,DRYOCT,6,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL3,a,R,F,DL3.aRF,2.116,1.7291,,,45.2,1,,BISVIV,4,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL3,b,R,F,DL3.bRF,2.163,1.6947,,,21.7,3,,DRYOCT,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL4,a,G,3,DL4.aG3,2.145,1.1486,,,36.9,0,,CRUST,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL4,b,G,3,DL4.bG3,2.071,1.1052,,,47.6,3,,DRYOCT,8,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL4,a,R,3,DL4.aR3,2.118,1.7679,,,36.9,0,,CRUST,6,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL4,b,R,3,DL4.bR3,2.152,1.78,,,47.6,3,,DRYOCT,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL4,a,G,F,DL4.aGF,2.184,1.1163,,,44.6,2,,DRYOCT,4,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL4,b,G,F,DL4.bGF,2.141,1.0156,,,19.1,0,1,DRYOCT,6,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL4,a,R,F,DL4.aRF,2.109,1.6666,,,44.6,2,,DRYOCT,4,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL4,b,R,F,DL4.bRF,2.213,1.7357,,,19.1,1,,DRYOCT,7,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL5,a,G,3,DL5.aG3,2.111,1.0253,,,35.4,2,,DRYOCT,5,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL5,b,G,3,DL5.bG3,2.113,0.9866,,,67.5,0,,,5,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL5,a,R,3,DL5.aR3,2.180,1.7815,,,35.4,1,,DRYOCT,7,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL5,b,R,3,DL5.bR3,2.201,NA,,,67.5,0,,,5,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL5,a,G,F,DL5.aGF,2.104,0.973,,,34.4,3,,,3,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL5,b,G,F,DL5.bGF,2.181,1.038,,,47.1,2,,SALPOL,8,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL5,a,R,F,DL5.aRF,2.234,1.732,,,34.4,3,,,3,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL5,b,R,F,DL5.bRF,2.211,1.6987,,,47.1,2,,SALPOL,8,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL6,a,G,3,DL6.aG3,2.022,1.0225,,,37.2,3,,DRYOCT,4,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL6,b,G,3,DL6.bG3,2.224,1.1615,,,35.4,0,3,DRYOCT,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL6,a,R,3,DL6.aR3,2.181,1.6523,,,37.2,3,,DRYOCT,4,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL6,b,R,3,DL6.bR3,2.215,1.742,,,35.4,0,3,DRYOCT,6,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL6,a,G,F,DL6.aGF,2.071,1.0088,,,32.3,0,,CRUST,4,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL6,b,G,F,DL6.bGF,1.981,0.84,,,33.4,1,,,4,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL6,a,R,F,DL6.aRF,2.216,1.7507,,,32.3,0,,CRUST,4,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL6,b,R,F,DL6.bRF,2.175,1.7429,,,33.4,1,,,4,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL7,a,G,3,DL7.aG3,2.104,1.0831,,,42,3,,DRYOCT,4,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL7,b,G,3,DL7.bG3,2.028,1.0518,,,43,2,,DRYOCT,7,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL7,a,R,3,DL7.aR3,2.303,1.7981,,,42,3,,DRYOCT,4,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL7,b,R,3,DL7.bR3,2.216,1.8419,,,43,2,,DRYOCT,6,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL7,a,G,F,DL7.aGF,2.037,0.9307,,,36.4,0,,DRYOCT,4,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL7,b,G,F,DL7.bGF,2.032,0.8579,,,55.1,0,,CRUST,4,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL7,a,R,F,DL7.aRF,2.218,1.7678,,,36.4,0,,DRYOCT,6,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL7,b,R,F,DL7.bRF,2.226,1.832,,,58,0,,CRUST,5,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL8,a,G,3,DL8.aG3,2.033,0.8699,,,48.8,0,,CRUST,4,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL8,b,G,3,DL8.bG3,2.158,1.1302,,,42.6,3,,,7,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL8,a,R,3,DL8.aR3,2.224,1.7493,,,48.8,0,,CRUST,4,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL8,b,R,3,DL8.bR3,2.190,1.805,,,42.6,3,,,8,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL8,a,G,F,DL8.aGF,1.959,1.0223,,,37.7,1,,DRYOCT,7,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL8,b,G,F,DL8.bGF,2.132,0.9077,,,47.4,0,,CRUST,6,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL8,a,R,F,DL8.aRF,2.156,1.6391,,,37.7,2,,DRYOCT,6,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL8,b,R,F,DL8.bRF,2.226,NA,,,47.4,0,,CRUST,6,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL9,a,G,3,DL9.aG3,2.126,1.1205,,,40.6,0,,CRUST,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL9,b,G,3,DL9.bG3,2.037,NA,,,25.8,0,,CRUST,4,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL9,a,R,3,DL9.aR3,2.245,1.7631,,,40.6,0,,CRUST,4,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL9,b,R,3,DL9.bR3,2.205,1.8499,,,25.8,0,,CRUST,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL9,a,G,F,DL9.aGF,2.082,1.1155,,,21.5,0,7,DRYOCT,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL9,b,G,F,DL9.bGF,1.990,0.9196,,,50.8,0,,CRUST,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL9,a,R,F,DL9.aRF,2.235,1.8317,,,21.5,0,7,DRYOCT,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL9,b,R,F,DL9.bRF,2.212,1.7236,,,30.8,0,,CRUST,5,,,,,,,
